session_id,experiment,variant,x,metric,value
f3f296a657bc,decode,world4,32,comms_us_per_token,65.3657235258776
f3f296a657bc,decode,world4,32,tp_speedup,2.207113789247456
f3f296a657bc,decode,world4,64,allreduce_us,38.90368523954869
f3f296a657bc,decode,world4,64,alpha_share,0.9202212738867258
f3f296a657bc,decode,world4,64,comms_us_per_token,34.04072458460511
f3f296a657bc,decode,world4,64,tp_speedup,2.2210150830972233
f3f296a657bc,decode,world4,128,allreduce_us,42.007371689071675
f3f296a657bc,decode,world4,128,alpha_share,0.8522313429892395
f3f296a657bc,decode,world4,128,comms_us_per_token,18.37822511396886
f3f296a657bc,decode,world4,128,tp_speedup,2.228031604445342
f3f296a657bc,decode,world4,256,allreduce_us,48.21474458811764
f3f296a657bc,decode,world4,256,alpha_share,0.742511426656992
f3f296a657bc,decode,world4,256,comms_us_per_token,10.546975378650734
f3f296a657bc,decode,world4,256,tp_speedup,2.2315565161071222
f3f296a657bc,tp_matmul,world1,1,matmul_us,96.87399864196777
f3f296a657bc,tp_matmul,world1,1,full_us,96.95399925112724
f3f296a657bc,tp_matmul,world1,1,comms_us,0.0
f3f296a657bc,tp_matmul,world1,1,comms_share,0.0
f3f296a657bc,tp_matmul,world1,1,tp_speedup,1.0
f3f296a657bc,tp_matmul,world1,8,matmul_us,93.31199899315834
f3f296a657bc,tp_matmul,world1,8,full_us,93.42600032687187
f3f296a657bc,tp_matmul,world1,8,comms_us,0.0
f3f296a657bc,tp_matmul,world1,8,comms_share,0.0
f3f296a657bc,tp_matmul,world1,8,tp_speedup,1.0
f3f296a657bc,tp_matmul,world1,32,matmul_us,100.1880019903183
f3f296a657bc,tp_matmul,world1,32,full_us,100.18100216984749
f3f296a657bc,tp_matmul,world1,32,comms_us,0.0
f3f296a657bc,tp_matmul,world1,32,comms_share,0.0
f3f296a657bc,tp_matmul,world1,32,tp_speedup,1.0
f3f296a657bc,tp_matmul,world1,128,matmul_us,111.4020012319088
